Time,INa,IKr,IKs,Ito1,IK1,IKp,INaCa,INaK,IpCa,ICab,INab,ICa,JDHPR,Jup,Jtrpn,Jtr,Jxfer,IKv43,IKv14,IKv14_K,IKv14_Na,Ito2,Istim,Itot
10.309,-4.6164e-07,2.11826e-05,-0.028322,-6.79278e-08,0.930959,5.73408e-10,-0.775514,0.154706,0.0183516,-0.0495,-0.158872,0,-0,0.000190957,-0.000105824,0.000164312,7.20284e-05,9.31992e-10,-6.88598e-08,1.33462e-08,-8.2206e-08,-0.0943484,0,-0.00251965
10.31,-4.60087e-07,1.95307e-05,-0.0279224,-6.83635e-08,0.928723,5.71146e-10,-0.770754,0.154686,0.0183089,-0.0495222,-0.15888,0,-0,0.000190294,-0.000105442,0.000163755,7.11019e-05,9.28746e-10,-6.92922e-08,1.33847e-08,-8.26769e-08,-0.0646571,0,0.0300017
10.311,-4.54516e-07,1.79054e-05,-0.0275739,-6.84843e-08,0.921534,5.63913e-10,-0.766187,0.15462,0.0182665,-0.0495485,-0.158904,0,-0,0.000189634,-0.00010504,0.000163226,7.21406e-05,9.14138e-10,-6.93984e-08,1.326e-08,-8.26584e-08,-0.0664409,0,0.0257834
10.312,-4.50111e-07,1.64467e-05,-0.0272162,-6.86794e-08,0.915798,5.58187e-10,-0.76161,0.154567,0.0182241,-0.0495736,-0.158923,0,-0,0.000188975,-0.000104659,0.000162661,7.12929e-05,9.02794e-10,-6.95822e-08,1.31795e-08,-8.27618e-08,-0.0752158,0,0.016066
10.313,-4.46173e-07,1.51183e-05,-0.0268575,-6.89041e-08,0.910596,5.5303e-10,-0.757052,0.15452,0.0181816,-0.0495981,-0.15894,0,-0,0.000188315,-0.000104281,0.000162124,7.29658e-05,8.92798e-10,-6.97969e-08,1.31156e-08,-8.29126e-08,-0.0717455,0,0.0191183
10.314,-4.40033e-07,1.38474e-05,-0.026531,-6.89525e-08,0.902238,5.44812e-10,-0.752802,0.154443,0.0181409,-0.0496245,-0.158968,0,-0,0.000187682,-0.000103641,0.000161726,7.55214e-05,8.77306e-10,-6.98298e-08,1.29547e-08,-8.27845e-08,-0.0577828,0,0.0291269
10.315,-4.39462e-07,1.28069e-05,-0.026141,-6.9399e-08,0.901662,5.44249e-10,-0.74847,0.154439,0.0181011,-0.0496438,-0.15897,0,-0,0.000187061,-0.000102895,0.000161327,7.41949e-05,8.74634e-10,-7.02736e-08,1.30255e-08,-8.32991e-08,-0.0928067,0,-0.00181631
10.316,-4.37939e-07,1.18309e-05,-0.0257722,-6.98052e-08,0.899515,5.42153e-10,-0.744099,0.15442,0.0180602,-0.0496648,-0.158976,0,-0,0.000186427,-0.000102385,0.000160827,7.34167e-05,8.71177e-10,-7.06764e-08,1.30569e-08,-8.37333e-08,-0.0858163,0,0.00767732
10.317,-4.34327e-07,1.08916e-05,-0.0254311,-7.0048e-08,0.894496,5.37275e-10,-0.739985,0.154374,0.0180208,-0.0496877,-0.158993,0,-0,0.000185813,-0.000101652,0.000160476,7.61474e-05,8.62191e-10,-7.09102e-08,1.29991e-08,-8.39092e-08,-0.0700805,0,0.0227246
10.318,-4.30922e-07,1.00425e-05,-0.0250953,-7.02751e-08,0.889827,5.32763e-10,-0.736044,0.154332,0.0179829,-0.0497095,-0.159008,0,-0,0.000185221,-0.000100802,0.000160186,7.75565e-05,8.53068e-10,-7.11282e-08,1.29451e-08,-8.40733e-08,-0.0753629,0,0.0169309
10.319,-4.26351e-07,9.24091e-06,-0.0247773,-7.04114e-08,0.883377,5.26573e-10,-0.73222,0.154273,0.0179454,-0.0497326,-0.15903,0,-0,0.000184637,-9.99196e-05,0.000159896,7.83392e-05,8.41516e-10,-7.12529e-08,1.28385e-08,-8.40914e-08,-0.0613715,0,0.0284723
10.32,-4.23604e-07,8.53886e-06,-0.0244431,-7.06642e-08,0.879668,5.23036e-10,-0.72845,0.15424,0.0179088,-0.0497529,-0.159042,0,-0,0.000184066,-9.89748e-05,0.000159662,8.00673e-05,8.33773e-10,-7.1498e-08,1.28084e-08,-8.43064e-08,-0.0894518,0,0.000685309
10.321,-4.23223e-07,7.92555e-06,-0.0240881,-7.11206e-08,0.879186,5.22578e-10,-0.724678,0.154237,0.0178728,-0.0497702,-0.159043,0,-0,0.000183505,-9.79992e-05,0.000159418,8.03736e-05,8.32539e-10,-7.19532e-08,1.28802e-08,-8.48334e-08,-0.101733,0,-0.00800977
10.322,-4.22062e-07,7.34509e-06,-0.0237454,-7.15409e-08,0.877479,5.20957e-10,-0.720945,0.154222,0.0178366,-0.0497886,-0.159049,0,-0,0.000182941,-9.70581e-05,0.000159176,8.1499e-05,8.30094e-10,-7.2371e-08,1.29205e-08,-8.52915e-08,-0.0929749,0,0.00304199
10.323,-4.20649e-07,6.80783e-06,-0.0234121,-7.19412e-08,0.875273,5.18865e-10,-0.717392,0.154203,0.0178019,-0.0498067,-0.159056,0,-0,0.000182399,-9.5973e-05,0.000159018,8.39559e-05,8.26664e-10,-7.27679e-08,1.29466e-08,-8.57144e-08,-0.0666722,0,0.030945
10.324,-4.18115e-07,6.30604e-06,-0.0230941,-7.22143e-08,0.871864,5.15645e-10,-0.713936,0.154172,0.0177676,-0.0498256,-0.159067,0,-0,0.000181864,-9.49143e-05,0.000158793,8.40663e-05,8.19861e-10,-7.30341e-08,1.29247e-08,-8.59588e-08,-0.0982787,0,-0.000391411
10.325,-4.1424e-07,5.82785e-06,-0.0227977,-7.23809e-08,0.866117,5.10247e-10,-0.710475,0.15412,0.0177325,-0.0498469,-0.159086,0,-0,0.000181318,-9.40515e-05,0.000158455,8.13653e-05,8.10112e-10,-7.3191e-08,1.28359e-08,-8.60269e-08,-0.0807634,0,0.0150067
10.326,-4.11857e-07,5.39823e-06,-0.0224817,-7.2657e-08,0.86273,5.07083e-10,-0.706731,0.15409,0.0176951,-0.0498672,-0.159097,0,-0,0.000180737,-9.34855e-05,0.000157998,8.11654e-05,8.03545e-10,-7.34605e-08,1.28145e-08,-8.6275e-08,-0.0895645,0,0.00677925
10.327,-4.11347e-07,5.02092e-06,-0.0221519,-7.31053e-08,0.86195,5.06356e-10,-0.70302,0.154084,0.0176583,-0.049885,-0.159099,0,-0,0.000180168,-9.28432e-05,0.000157621,8.2758e-05,8.01945e-10,-7.39072e-08,1.28765e-08,-8.67837e-08,-0.0895697,0,0.00997106
10.328,-4.06678e-07,4.63652e-06,-0.0218693,-7.31926e-08,0.855029,4.99937e-10,-0.699504,0.154021,0.0176218,-0.0499079,-0.159122,0,-0,0.000179602,-9.21917e-05,0.000157233,8.24834e-05,7.90497e-10,-7.39831e-08,1.27491e-08,-8.67322e-08,-0.0790725,0,0.0172007
10.329,-4.03195e-07,4.29575e-06,-0.0215772,-7.33418e-08,0.850038,4.95342e-10,-0.69599,0.153976,0.0175856,-0.0499289,-0.159138,0,-0,0.00017904,-9.15415e-05,0.000156859,8.2565e-05,7.80766e-10,-7.41226e-08,1.26721e-08,-8.67946e-08,-0.100195,0,-0.00522593
10.33,-4.03322e-07,4.0101e-06,-0.021256,-7.38458e-08,0.850063,4.95365e-10,-0.692324,0.153978,0.0175488,-0.049946,-0.159138,0,-0,0.000178472,-9.10222e-05,0.000156394,8.03061e-05,7.81413e-10,-7.46272e-08,1.27588e-08,-8.7386e-08,-0.0861328,0,0.0127969
10.331,-3.98723e-07,3.71328e-06,-0.0209866,-7.39065e-08,0.843066,4.88968e-10,-0.688441,0.153915,0.017508,-0.0499709,-0.159161,0,-0,0.000177845,-9.11534e-05,0.000155527,7.36873e-05,7.69352e-10,-7.46758e-08,1.26252e-08,-8.7301e-08,-0.0650726,0,0.030861
10.332,-3.94379e-07,3.44309e-06,-0.0207167,-7.39588e-08,0.836536,4.83047e-10,-0.684439,0.153856,0.0174658,-0.0499959,-0.159182,0,-0,0.000177198,-9.14462e-05,0.000154691,7.40036e-05,7.57613e-10,-7.47164e-08,1.25002e-08,-8.72166e-08,-0.0809399,0,0.0125873
10.333,-3.8982e-07,3.19402e-06,-0.0204554,-7.39889e-08,0.829399,4.76628e-10,-0.680553,0.153791,0.0174244,-0.0500211,-0.159205,0,-0,0.000176562,-9.16208e-05,0.000153916,7.30422e-05,7.45942e-10,-7.47349e-08,1.23599e-08,-8.70948e-08,-0.0668984,0,0.0234837
10.334,-3.86276e-07,2.97267e-06,-0.0201869,-7.40869e-08,0.823944,4.71759e-10,-0.676721,0.153742,0.0173837,-0.0500446,-0.159223,0,-0,0.000175937,-9.16739e-05,0.000153235,7.32512e-05,7.3598e-10,-7.48229e-08,1.22654e-08,-8.70883e-08,-0.0739698,0,0.0149272
10.335,-3.83035e-07,2.77067e-06,-0.019918,-7.4215e-08,0.818941,4.67322e-10,-0.672829,0.153698,0.0173422,-0.0500679,-0.159239,0,-0,0.0001753,-9.18046e-05,0.000152502,7.21207e-05,7.27328e-10,-7.49423e-08,1.21852e-08,-8.71275e-08,-0.0880915,0,-0.000162112
10.336,-3.82199e-07,2.59863e-06,-0.0196335,-7.45936e-08,0.817416,4.65975e-10,-0.66896,0.153685,0.0173015,-0.050088,-0.159244,0,-0,0.000174675,-9.1838e-05,0.000151825,7.03595e-05,7.25157e-10,-7.53187e-08,1.22159e-08,-8.75347e-08,-0.0599089,0,0.0305701
10.337,-3.78735e-07,2.42656e-06,-0.0193752,-7.47005e-08,0.811962,4.61177e-10,-0.664962,0.153636,0.0172583,-0.0501125,-0.159262,0,-0,0.000174013,-9.21983e-05,0.000150926,6.66535e-05,7.16028e-10,-7.54166e-08,1.2123e-08,-8.75396e-08,-0.0740345,0,0.0151126
10.338,-3.74627e-07,2.26612e-06,-0.0191304,-7.47376e-08,0.805262,4.55326e-10,-0.66089,0.153576,0.0172137,-0.0501387,-0.159283,0,-0,0.000173331,-9.27769e-05,0.000149959,6.36527e-05,7.05332e-10,-7.54429e-08,1.19942e-08,-8.74371e-08,-0.0617255,0,0.0248865
10.339,-3.69315e-07,2.11211e-06,-0.0188991,-7.46308e-08,0.796472,4.4772e-10,-0.656851,0.153497,0.0171687,-0.0501668,-0.159312,0,-0,0.000172643,-9.3332e-05,0.000149043,6.22146e-05,6.91261e-10,-7.53221e-08,1.18018e-08,-8.71239e-08,-0.0494118,0,0.032499
10.34,-3.65156e-07,1.97689e-06,-0.0186597,-7.46123e-08,0.789724,4.41935e-10,-0.652764,0.153437,0.0171234,-0.0501933,-0.159334,0,-0,0.00017195,-9.39035e-05,0.000148102,6.11162e-05,6.79793e-10,-7.52921e-08,1.16651e-08,-8.69572e-08,-0.0723883,0,0.00694696
10.341,-3.62993e-07,1.86119e-06,-0.0184067,-7.4802e-08,0.786101,4.38849e-10,-0.648663,0.153405,0.0170783,-0.050217,-0.159345,0,-0,0.00017126,-9.44042e-05,0.0001472,5.96256e-05,6.73809e-10,-7.54758e-08,1.16228e-08,-8.70987e-08,-0.0741733,0,0.0057802
10.342,-3.59066e-07,1.74626e-06,-0.0181732,-7.4825e-08,0.779259,4.33057e-10,-0.644629,0.153344,0.0170329,-0.0502436,-0.159367,0,-0,0.000170565,-9.48703e-05,0.000146328,5.95461e-05,6.63795e-10,-7.54888e-08,1.14918e-08,-8.69807e-08,-0.0477063,0,0.0295191
10.343,-3.56569e-07,1.64592e-06,-0.0179252,-7.49709e-08,0.775093,4.29552e-10,-0.640601,0.153308,0.016988,-0.0502677,-0.159381,0,-0,0.000169876,-9.51681e-05,0.000145502,5.62209e-05,6.56494e-10,-7.56274e-08,1.14321e-08,-8.70595e-08,-0.0636275,0,0.0135877
10.344,-3.5232e-07,1.54813e-06,-0.0177029,-7.49313e-08,0.767703,4.2338e-10,-0.63655,0.153242,0.0169416,-0.0502951,-0.159404,0,-0,0.000169168,-9.57373e-05,0.000144549,5.44314e-05,6.45569e-10,-7.55768e-08,1.12819e-08,-8.68588e-08,-0.0583561,0,0.0155796
10.345,-3.51015e-07,1.46866e-06,-0.0174558,-7.52001e-08,0.765408,4.21474e-10,-0.632374,0.153222,0.0168948,-0.0503184,-0.159412,0,-0,0.000168452,-9.63066e-05,0.000143613,5.35868e-05,6.41629e-10,-7.58418e-08,1.12772e-08,-8.7119e-08,-0.0583657,0,0.0176009
10.346,-3.49469e-07,1.39353e-06,-0.0172092,-7.545e-08,0.762781,4.19298e-10,-0.628268,0.1532,0.0168484,-0.0503419,-0.15942,0,-0,0.000167741,-9.66565e-05,0.00014279,5.43651e-05,6.374e-10,-7.60874e-08,1.1263e-08,-8.73504e-08,-0.0742975,0,0.00329295
10.347,-3.47443e-07,1.32241e-06,-0.0169722,-7.56627e-08,0.759052,4.16223e-10,-0.624403,0.153167,0.0168041,-0.0503652,-0.159432,0,-0,0.000167059,-9.6683e-05,0.000142123,5.55475e-05,6.32252e-10,-7.6295e-08,1.12218e-08,-8.75168e-08,-0.0530838,0,0.0247686
10.348,-3.44599e-07,1.25496e-06,-0.0167462,-7.57612e-08,0.75406,4.12126e-10,-0.620842,0.153123,0.0167627,-0.0503883,-0.159448,0,-0,0.000166419,-9.63307e-05,0.000141676,5.93398e-05,6.24604e-10,-7.63858e-08,1.1139e-08,-8.75248e-08,-0.0654933,0,0.011029
10.349,-3.42436e-07,1.19446e-06,-0.0165172,-7.59387e-08,0.750106,4.08899e-10,-0.617358,0.153089,0.0167222,-0.0504101,-0.15946,0,-0,0.000165792,-9.58519e-05,0.000141218,5.90736e-05,6.18907e-10,-7.65576e-08,1.10881e-08,-8.76457e-08,-0.0548883,0,0.0212839
10.35,-3.38634e-07,1.13384e-06,-0.0163063,-7.59171e-08,0.743167,4.03271e-10,-0.614016,0.153027,0.0166823,-0.050434,-0.159482,0,-0,0.000165175,-9.53153e-05,0.000140808,5.97449e-05,6.08829e-10,-7.65259e-08,1.09506e-08,-8.74766e-08,-0.0478295,0,0.0248093
10.351,-3.35182e-07,1.07916e-06,-0.0160948,-7.591e-08,0.736959,3.98275e-10,-0.610674,0.152973,0.0166423,-0.0504574,-0.159502,0,-0,0.000164558,-9.48199e-05,0.000140339,5.87659e-05,5.99403e-10,-7.65094e-08,1.08301e-08,-8.73396e-08,-0.0620285,0,0.00781814
10.352,-3.34306e-07,1.03588e-06,-0.0158649,-7.62025e-08,0.735384,3.97014e-10,-0.607205,0.15296,0.0166018,-0.0504772,-0.159507,0,-0,0.000163932,-9.44432e-05,0.000139791,5.73316e-05,5.96695e-10,-7.67992e-08,1.08412e-08,-8.76404e-08,-0.0691252,0,0.00276721
10.353,-3.3226e-07,9.92644e-07,-0.0156487,-7.63706e-08,0.731556,3.93957e-10,-0.603785,0.152926,0.0165611,-0.0504989,-0.159519,0,-0,0.000163304,-9.41074e-05,0.000139258,5.7472e-05,5.91459e-10,-7.69621e-08,1.07913e-08,-8.77533e-08,-0.0709168,0,0.000674744
10.354,-3.30365e-07,9.52994e-07,-0.0154346,-7.6556e-08,0.727927,3.91073e-10,-0.600372,0.152895,0.0165203,-0.0505205,-0.159531,0,-0,0.000162674,-9.37977e-05,0.000138686,5.69906e-05,5.86478e-10,-7.71424e-08,1.07475e-08,-8.78899e-08,-0.0585214,0,0.0129631
10.355,-3.27815e-07,9.14759e-07,-0.0152288,-7.66487e-08,0.72313,3.87278e-10,-0.597043,0.152853,0.0164799,-0.0505428,-0.159546,0,-0,0.000162051,-9.34359e-05,0.000138159,5.70502e-05,5.79543e-10,-7.72283e-08,1.06684e-08,-8.78966e-08,-0.0585412,0,0.0115617
10.356,-3.24794e-07,8.77993e-07,-0.0150314,-7.66853e-08,0.717215,3.82629e-10,-0.59369,0.152801,0.0164388,-0.0505664,-0.159564,0,-0,0.000161418,-9.32131e-05,0.000137548,5.57251e-05,5.71586e-10,-7.72569e-08,1.05605e-08,-8.78174e-08,-0.037269,0,0.0303336
10.357,-3.22282e-07,8.45675e-07,-0.0148317,-7.67487e-08,0.712608,3.79031e-10,-0.59038,0.152761,0.0163982,-0.0505886,-0.159579,0,-0,0.000160793,-9.29385e-05,0.000136982,5.56951e-05,5.64562e-10,-7.73132e-08,1.04813e-08,-8.77946e-08,-0.067461,0,-0.00107235
10.358,-3.20613e-07,8.17212e-07,-0.0146291,-7.69333e-08,0.709231,3.76406e-10,-0.587065,0.152732,0.0163577,-0.0506098,-0.15959,0,-0,0.000160168,-9.26636e-05,0.000136442,5.67759e-05,5.6002e-10,-7.74933e-08,1.04422e-08,-8.79354e-08,-0.0461684,0,0.0202591
10.359,-3.20051e-07,7.93821e-07,-0.0144192,-7.72426e-08,0.708312,3.75694e-10,-0.583878,0.152725,0.016319,-0.0506281,-0.159592,0,-0,0.00015957,-9.21461e-05,0.00013603,5.84993e-05,5.58212e-10,-7.78008e-08,1.04663e-08,-8.8267e-08,-0.0763604,0,-0.00752165
10.36,-3.19812e-07,7.72564e-07,-0.0142108,-7.76195e-08,0.707702,3.75222e-10,-0.580723,0.15272,0.0162806,-0.0506461,-0.159594,0,-0,0.000158976,-9.16142e-05,0.000135585,5.74772e-05,5.57759e-10,-7.81773e-08,1.05053e-08,-8.86826e-08,-0.0621565,0,0.00937401
10.361,-3.18281e-07,7.50157e-07,-0.0140143,-7.7822e-08,0.704739,3.72931e-10,-0.577521,0.152695,0.0162409,-0.0506666,-0.159603,0,-0,0.000158363,-9.12622e-05,0.000135032,5.58805e-05,5.53646e-10,-7.83757e-08,1.04758e-08,-8.88514e-08,-0.0657219,0,0.00614891
10.362,-3.17254e-07,7.30442e-07,-0.0138185,-7.80921e-08,0.702624,3.71301e-10,-0.574391,0.152677,0.016202,-0.050686,-0.15961,0,-0,0.000157762,-9.08388e-05,0.000134604,5.91381e-05,5.51078e-10,-7.86431e-08,1.04713e-08,-8.91145e-08,-0.0532959,0,0.0197025
10.363,-3.14576e-07,7.08743e-07,-0.0136391,-7.81295e-08,0.697342,3.67247e-10,-0.571408,0.152631,0.0161639,-0.0507075,-0.159626,0,-0,0.000157174,-9.03537e-05,0.000134128,5.78365e-05,5.43829e-10,-7.86733e-08,1.03752e-08,-8.90486e-08,-0.0533156,0,0.0174401
10.364,-3.14078e-07,6.93153e-07,-0.0134446,-7.84408e-08,0.696429,3.66549e-10,-0.568391,0.152624,0.0161263,-0.0507253,-0.159629,0,-0,0.000156592,-8.98273e-05,0.000133701,5.77376e-05,5.42219e-10,-7.89831e-08,1.03988e-08,-8.93819e-08,-0.0675374,0,0.00545271
10.365,-3.12263e-07,6.7571e-07,-0.013263,-7.8599e-08,0.692709,3.63712e-10,-0.565312,0.152592,0.016087,-0.0507462,-0.159641,0,-0,0.000155987,-8.9518e-05,0.000133123,5.51766e-05,5.37673e-10,-7.91367e-08,1.03484e-08,-8.94851e-08,-0.0586661,0,0.0137604
10.366,-3.09687e-07,6.58014e-07,-0.0130908,-7.86311e-08,0.687546,3.59796e-10,-0.562215,0.152547,0.016047,-0.0507685,-0.159657,0,-0,0.000155371,-8.93594e-05,0.00013249,5.40218e-05,5.30607e-10,-7.91617e-08,1.0254e-08,-8.94157e-08,-0.0586873,0,0.0117223
10.367,-3.06802e-07,6.40758e-07,-0.0129236,-7.8611e-08,0.681727,3.5541e-10,-0.559066,0.152497,0.0160059,-0.0507919,-0.159675,0,-0,0.00015474,-8.93444e-05,0.000131792,5.25445e-05,5.22903e-10,-7.91339e-08,1.01408e-08,-8.92747e-08,-0.0604901,0,0.00728313
10.368,-3.04583e-07,6.25652e-07,-0.0127539,-7.86798e-08,0.677074,3.51924e-10,-0.555856,0.152456,0.0159641,-0.0508146,-0.15969,0,-0,0.000154098,-8.94026e-05,0.000131027,5.06762e-05,5.16833e-10,-7.91966e-08,1.00615e-08,-8.92581e-08,-0.0462721,0,0.0201085
10.369,-3.01683e-07,6.10266e-07,-0.0125911,-7.86332e-08,0.671217,3.47564e-10,-0.552648,0.152406,0.0159217,-0.0508385,-0.159708,0,-0,0.000153449,-8.952e-05,0.000130296,5.03344e-05,5.08862e-10,-7.9142e-08,9.94515e-09,-8.90872e-08,-0.0640951,0,-0.000336358
10.37,-3.01367e-07,6.00649e-07,-0.0124124,-7.89563e-08,0.670442,3.4699e-10,-0.549344,0.1524,0.0158792,-0.0508584,-0.159711,0,-0,0.000152796,-8.96522e-05,0.000129536,4.84147e-05,5.07921e-10,-7.94642e-08,9.97114e-09,-8.94353e-08,-0.0551959,0,0.0111996
10.371,-3.00776e-07,5.91351e-07,-0.0122378,-7.92365e-08,0.669285,3.46132e-10,-0.546033,0.15239,0.0158362,-0.0508788,-0.159714,0,-0,0.000152136,-8.98234e-05,0.000128762,4.72547e-05,5.0622e-10,-7.97427e-08,9.98437e-09,-8.97271e-08,-0.067665,0,0.000982506
10.372,-2.98957e-07,5.80009e-07,-0.0120724,-7.9366e-08,0.665389,3.43256e-10,-0.542793,0.152357,0.0157931,-0.0509014,-0.159726,0,-0,0.000151476,-8.98839e-05,0.000128063,4.78982e-05,5.01616e-10,-7.98676e-08,9.92698e-09,-8.97946e-08,-0.0569964,0,0.0110506
10.373,-2.98411e-07,5.72032e-07,-0.0118993,-7.96483e-08,0.664417,3.4254e-10,-0.539553,0.152349,0.0157506,-0.0509214,-0.159729,0,-0,0.000150822,-8.98693e-05,0.000127398,4.81443e-05,4.99887e-10,-8.01482e-08,9.94359e-09,-9.00917e-08,-0.0872815,0,-0.0168665
10.374,-2.99571e-07,5.67559e-07,-0.0117178,-8.02004e-08,0.666647,3.44183e-10,-0.536346,0.15237,0.015709,-0.0509385,-0.159722,0,-0,0.000150181,-8.97125e-05,0.000126799,4.8176e-05,5.03098e-10,-8.07035e-08,1.00547e-08,-9.07581e-08,-0.0623343,0,0.013667
10.375,-2.97482e-07,5.57495e-07,-0.0115617,-8.02867e-08,0.662171,3.40889e-10,-0.533345,0.152331,0.0156682,-0.0509605,-0.159736,0,-0,0.000149553,-8.94588e-05,0.000126242,4.82459e-05,4.97666e-10,-8.07844e-08,9.98004e-09,-9.07644e-08,-0.0498829,0,0.0246847
10.376,-2.94999e-07,5.47273e-07,-0.0114101,-8.02949e-08,0.65695,3.37068e-10,-0.530432,0.152286,0.0156283,-0.0509828,-0.159752,0,-0,0.000148936,-8.91128e-05,0.00012578,5.03779e-05,4.90897e-10,-8.07858e-08,9.88181e-09,-9.06676e-08,-0.0588117,0,0.0134758
10.377,-2.92265e-07,5.36967e-07,-0.0112632,-8.02539e-08,0.651094,3.3281e-10,-0.52764,0.152235,0.0155896,-0.051005,-0.15977,0,-0,0.000148337,-8.86445e-05,0.000125342,4.9902e-05,4.83495e-10,-8.07374e-08,9.76603e-09,-9.05034e-08,-0.0588354,0,0.0104057
10.378,-2.91135e-07,5.30048e-07,-0.0111076,-8.04469e-08,0.648597,3.31003e-10,-0.524813,0.152214,0.015551,-0.0510244,-0.159778,0,-0,0.00014774,-8.81803e-05,0.000124881,4.89616e-05,4.80415e-10,-8.09273e-08,9.74219e-09,-9.06695e-08,-0.0534959,0,0.0161436
10.379,-2.89623e-07,5.22848e-07,-0.0109562,-8.05714e-08,0.645375,3.2868e-10,-0.521813,0.152187,0.0155097,-0.0510456,-0.159788,0,-0,0.000147105,-8.80589e-05,0.000124207,4.64695e-05,4.76183e-10,-8.10475e-08,9.69632e-09,-9.07439e-08,-0.0642093,0,0.00525929
10.38,-2.86553e-07,5.12911e-07,-0.0108188,-8.04732e-08,0.638559,3.23793e-10,-0.518907,0.152128,0.0154686,-0.0510697,-0.159809,0,-0,0.000146472,-8.79438e-05,0.00012359,4.64265e-05,4.6814e-10,-8.09413e-08,9.55662e-09,-9.0498e-08,-0.0517484,0,0.0138021
10.381,-2.8387e-07,5.03931e-07,-0.0106813,-8.04178e-08,0.632462,3.19455e-10,-0.516121,0.152076,0.0154291,-0.0510924,-0.159828,0,-0,0.000145862,-8.76392e-05,0.000123086,4.82454e-05,4.60822e-10,-8.08786e-08,9.43627e-09,-9.03149e-08,-0.0321331,0,0.0301113
10.382,-2.81396e-07,4.95874e-07,-0.010543,-8.03667e-08,0.627124,3.15682e-10,-0.513424,0.15203,0.0153908,-0.0511139,-0.159845,0,-0,0.00014527,-8.71902e-05,0.000122658,4.96022e-05,4.53891e-10,-8.08206e-08,9.33112e-09,-9.01517e-08,-0.0607179,0,-0.00109808
10.383,-2.81464e-07,4.92703e-07,-0.0103911,-8.07193e-08,0.627245,3.15768e-10,-0.510725,0.152032,0.0153536,-0.0511306,-0.159844,0,-0,0.000144694,-8.66381e-05,0.00012225,4.82743e-05,4.54068e-10,-8.11734e-08,9.37409e-09,-9.05475e-08,-0.0571458,0,0.00539468
10.384,-2.80837e-07,4.88461e-07,-0.0102455,-8.09721e-08,0.625817,3.14762e-10,-0.508009,0.15202,0.0153156,-0.0511489,-0.159848,0,-0,0.000144106,-8.61919e-05,0.000121807,4.9752e-05,4.52393e-10,-8.14245e-08,9.37663e-09,-9.08012e-08,-0.0607233,0,0.00317725
10.385,-2.79811e-07,4.8366e-07,-0.0101054,-8.11659e-08,0.623424,3.13081e-10,-0.505459,0.152,0.0152795,-0.0511671,-0.159856,0,-0,0.000143546,-8.55569e-05,0.000121456,5.03622e-05,4.49682e-10,-8.16156e-08,9.35428e-09,-9.09699e-08,-0.0518019,0,0.0123143
10.386,-2.78643e-07,4.78932e-07,-0.00996772,-8.13206e-08,0.620868,3.1129e-10,-0.502835,0.151979,0.0152422,-0.051186,-0.159864,0,-0,0.000142968,-8.51009e-05,0.000120994,4.89824e-05,4.4643e-10,-8.17671e-08,9.32426e-09,-9.10913e-08,-0.0643169,0,-8.08652e-05
10.387,-2.78044e-07,4.75264e-07,-0.00982965,-8.15744e-08,0.619349,3.10229e-10,-0.500275,0.151966,0.0152058,-0.0512037,-0.159868,0,-0,0.000142404,-8.45641e-05,0.000120609,5.03242e-05,4.44737e-10,-8.20191e-08,9.3248e-09,-9.13439e-08,-0.0518162,0,0.013529
10.388,-2.76231e-07,4.69561e-07,-0.00970097,-8.16337e-08,0.615124,3.07286e-10,-0.49783,0.15193,0.0151702,-0.0512231,-0.159881,0,-0,0.000141852,-8.39556e-05,0.000120279,5.18639e-05,4.39943e-10,-8.20736e-08,9.25268e-09,-9.13263e-08,-0.0357456,0,0.0278434
10.389,-2.75056e-07,4.65368e-07,-0.00956948,-8.17773e-08,0.612562,3.05509e-10,-0.495476,0.151909,0.0151362,-0.0512405,-0.159889,0,-0,0.000141322,-8.31905e-05,0.000120012,5.28215e-05,4.36671e-10,-8.2214e-08,9.22104e-09,-9.1435e-08,-0.0572029,0,0.00622863
10.39,-2.74686e-07,4.62809e-07,-0.00943597,-8.20455e-08,0.611819,3.04994e-10,-0.493151,0.151903,0.0151028,-0.0512562,-0.159891,0,-0,0.000140802,-8.24114e-05,0.000119742,5.34016e-05,4.35577e-10,-8.24811e-08,9.23722e-09,-9.17183e-08,-0.0768703,0,-0.0117795
10.391,-2.73886e-07,4.59337e-07,-0.00930744,-8.22652e-08,0.609772,3.03579e-10,-0.490787,0.151886,0.0150684,-0.0512733,-0.159897,0,-0,0.000140269,-8.17793e-05,0.000119376,5.21118e-05,4.33563e-10,-8.26988e-08,9.22355e-09,-9.19223e-08,-0.0536379,0,0.0118241
10.392,-2.72358e-07,4.54792e-07,-0.00918492,-8.23471e-08,0.606227,3.01137e-10,-0.488457,0.151856,0.015034,-0.0512916,-0.159908,0,-0,0.000139735,-8.1193e-05,0.000119008,5.28355e-05,4.29342e-10,-8.27765e-08,9.16641e-09,-9.19429e-08,-0.0554391,0,0.00883685
10.393,-2.70985e-07,4.50588e-07,-0.00906341,-8.24591e-08,0.602961,2.98895e-10,-0.486113,0.151828,0.0149993,-0.0513099,-0.159918,0,-0,0.000139198,-8.06682e-05,0.000118619,5.1821e-05,4.25724e-10,-8.28848e-08,9.11784e-09,-9.20027e-08,-0.0500851,0,0.0132991
