Time,CaSSavg,CaJSRavg,JRyRtot,PRyR_open,PRyR_ready,PNorm_mode,PnotVinact,PLType_open,CaToT2,PIto2_open,CaJSRtot,CaSStot
2.018,0.00432051,0.999117,0.000486545,0.0291,0.507933,0.963,0.918667,0.2515,11.28,0.0261667,0.00648272,6.19532
2.019,0.00488524,0.994957,0.000595534,0.0363,0.498367,0.949167,0.912167,0.238,11.2884,0.0266667,0.00680561,6.18302
2.02,0.00536523,0.9902,0.000697668,0.0432,0.488533,0.937833,0.906833,0.235167,11.2961,0.031,0.0070849,6.16879
2.021,0.00588055,0.984862,0.000794576,0.0498333,0.477633,0.921333,0.901667,0.240833,11.3037,0.03,0.00751914,6.15266
2.022,0.00619238,0.979166,0.000862612,0.055,0.468833,0.906833,0.896,0.242667,11.3108,0.0343333,0.00773476,6.13528
2.023,0.00656273,0.973234,0.000939565,0.0606667,0.459567,0.893833,0.891,0.239667,11.3175,0.0346667,0.0080121,6.11703
2.024,0.00691962,0.966964,0.00100324,0.0655667,0.450867,0.878833,0.887833,0.239,11.324,0.037,0.00832344,6.09762
2.025,0.00711391,0.960475,0.00104955,0.0693333,0.443167,0.864,0.885167,0.2225,11.3302,0.0446667,0.00855395,6.0774
2.026,0.00731599,0.954009,0.00108322,0.0724333,0.435367,0.850833,0.8815,0.234333,11.3359,0.0401667,0.00877252,6.05713
2.027,0.00751902,0.947404,0.00111978,0.0757333,0.426933,0.836,0.8765,0.229833,11.3417,0.04,0.00900372,6.03633
2.028,0.00760943,0.940799,0.00113899,0.0779667,0.4197,0.8195,0.8735,0.215667,11.3471,0.0445,0.00911126,6.01541
2.029,0.00771402,0.93421,0.00115728,0.0799,0.412467,0.804167,0.869833,0.219667,11.3523,0.0423333,0.00927167,5.99448
2.03,0.00780487,0.927602,0.00117965,0.0821667,0.4049,0.792,0.864667,0.212833,11.3573,0.0465,0.00939239,5.97344
2.031,0.00782012,0.921067,0.00118074,0.0830333,0.398333,0.777667,0.860667,0.208,11.362,0.0436667,0.00946831,5.95257
2.032,0.00784598,0.914624,0.00118745,0.0841,0.392067,0.765333,0.857667,0.200833,11.3667,0.0426667,0.00959848,5.93192
2.033,0.00792586,0.908207,0.00120009,0.0857333,0.385367,0.754167,0.854333,0.201333,11.3712,0.042,0.00970285,5.91132
2.034,0.00791403,0.901894,0.00119128,0.086,0.3792,0.738833,0.851,0.2035,11.3756,0.0458333,0.00976832,5.89097
2.035,0.00784927,0.895749,0.0011816,0.0859333,0.373567,0.726667,0.847333,0.190167,11.3799,0.0458333,0.00981288,5.8711
2.036,0.00775829,0.889767,0.0011598,0.085,0.368967,0.714167,0.841833,0.1905,11.3841,0.0453333,0.00982652,5.85175
2.037,0.00764307,0.883975,0.00113891,0.0839,0.364433,0.701167,0.838,0.181167,11.3881,0.0448333,0.00981562,5.83301
2.038,0.00755751,0.87837,0.00111906,0.0828333,0.359233,0.690167,0.833833,0.1805,11.392,0.044,0.00983889,5.81491
2.039,0.00748501,0.87295,0.00110271,0.0821333,0.354267,0.676167,0.830167,0.182333,11.3959,0.0433333,0.00987219,5.79737
2.04,0.0073657,0.867184,0.00107902,0.0808,0.349433,0.6615,0.826667,0.1805,11.4001,0.0383333,0.00985956,5.77871
2.041,0.0073274,0.86149,0.00107422,0.0806667,0.3436,0.650667,0.822,0.1665,11.4043,0.0441667,0.00985587,5.76027
2.042,0.00728608,0.855827,0.00106353,0.0802,0.337633,0.639333,0.8185,0.158833,11.4081,0.0446667,0.00982491,5.7419
2.043,0.00711986,0.850389,0.00102644,0.0777667,0.333133,0.626667,0.815333,0.161167,11.4119,0.0466667,0.00977986,5.72427
2.044,0.00696857,0.845692,0.00100043,0.0761,0.330033,0.6155,0.809,0.151,11.4153,0.0413333,0.00972376,5.70904
2.045,0.0069001,0.841178,0.000981464,0.0747333,0.325933,0.605167,0.805333,0.158667,11.4187,0.0433333,0.00971044,5.69443
2.046,0.00684118,0.836727,0.000968964,0.074,0.321533,0.595,0.800667,0.146667,11.4221,0.0386667,0.00967486,5.68002
2.047,0.00675006,0.832389,0.000953569,0.073,0.3173,0.585,0.796833,0.140167,11.4254,0.0385,0.00961493,5.66596
2.048,0.00671126,0.82812,0.000944301,0.0724333,0.312067,0.576,0.793333,0.139333,11.4285,0.04,0.00957691,5.65209
2.049,0.00662727,0.823981,0.000925998,0.0712333,0.3081,0.5675,0.790667,0.136333,11.4317,0.0376667,0.00955433,5.63864
2.05,0.0065441,0.819934,0.000904406,0.0697667,0.304133,0.559167,0.7885,0.135,11.4348,0.0396667,0.0095284,5.62546
2.051,0.0064687,0.81606,0.000888545,0.0687333,0.300333,0.5485,0.786167,0.134,11.4379,0.04,0.00950986,5.6128
2.052,0.00641987,0.812269,0.000875856,0.0679667,0.296533,0.5385,0.783167,0.132167,11.441,0.0403333,0.00950778,5.60038
2.053,0.00639058,0.808546,0.000867497,0.0675,0.2926,0.529333,0.782333,0.13,11.4441,0.0391667,0.00950092,5.58812
2.054,0.00630696,0.80494,0.00085128,0.0664333,0.2887,0.517667,0.779167,0.1255,11.4471,0.0366667,0.00945767,5.57621
2.055,0.0063091,0.801367,0.000844616,0.0660667,0.284667,0.510667,0.777333,0.126667,11.4501,0.04,0.0094721,5.56437
2.056,0.00627235,0.797856,0.000838467,0.0656333,0.280633,0.5045,0.7745,0.120833,11.4531,0.0355,0.00946821,5.5527
2.057,0.00618367,0.794446,0.000817183,0.0641667,0.277233,0.494333,0.772167,0.1185,11.4559,0.0345,0.0094309,5.54133
2.058,0.00613674,0.791143,0.00080746,0.0636,0.2736,0.485,0.7695,0.116167,11.4588,0.0355,0.00942631,5.53026
2.059,0.00608356,0.787913,0.000788255,0.0622333,0.2704,0.476833,0.7665,0.116667,11.4616,0.0386667,0.00941959,5.51941
2.06,0.00606366,0.784785,0.000784916,0.0622,0.266733,0.469333,0.763667,0.113333,11.4644,0.0335,0.0094237,5.50885
2.061,0.00608155,0.781671,0.000787094,0.0625,0.262033,0.462167,0.761167,0.1105,11.4672,0.0335,0.00941043,5.49827
2.062,0.00603918,0.7786,0.000775757,0.0618,0.258133,0.455,0.759,0.109167,11.47,0.0346667,0.00940853,5.4878
2.063,0.00610357,0.775511,0.000782383,0.0625,0.2537,0.447333,0.757,0.1035,11.4727,0.039,0.00946695,5.4772
2.064,0.00606469,0.772461,0.000770035,0.0618,0.2503,0.438667,0.7555,0.102333,11.4754,0.0353333,0.00945486,5.46667
2.065,0.00603142,0.76951,0.000762242,0.0614333,0.2464,0.432167,0.753,0.102833,11.4781,0.0346667,0.00944048,5.45644
2.066,0.00603561,0.766607,0.000757174,0.0611333,0.2425,0.425167,0.750667,0.098,11.4808,0.0361667,0.00946304,5.44633
2.067,0.00601481,0.76372,0.000747909,0.0605667,0.238467,0.417167,0.749333,0.0928333,11.4835,0.0373333,0.00947036,5.43624
2.068,0.00598158,0.76092,0.000737819,0.0599,0.235067,0.41,0.7495,0.0926667,11.4861,0.0386667,0.0094818,5.42642
2.069,0.00592023,0.758201,0.000724352,0.0591,0.231167,0.400333,0.748167,0.086,11.4887,0.034,0.00944949,5.41685
2.07,0.00590641,0.755572,0.000721901,0.0591,0.2275,0.394333,0.745167,0.088,11.4912,0.0361667,0.00945615,5.40754
2.071,0.00587928,0.752989,0.000701363,0.0575667,0.2245,0.386833,0.742667,0.0873333,11.4939,0.0353333,0.00949819,5.39836
2.072,0.00581562,0.750513,0.00069306,0.057,0.220867,0.380167,0.738333,0.0835,11.4964,0.0335,0.00944733,5.38955
2.073,0.00578717,0.748058,0.000687356,0.0567,0.217433,0.374667,0.734667,0.0793333,11.4988,0.0345,0.0094167,5.38079
2.074,0.00585102,0.745599,0.000692501,0.0573333,0.213367,0.367167,0.731333,0.0796667,11.5013,0.034,0.00948475,5.37196
2.075,0.00592031,0.743108,0.000703755,0.0583,0.208967,0.359333,0.729333,0.0743333,11.5038,0.0348333,0.00955357,5.36298
2.076,0.00593345,0.740595,0.000699412,0.0580667,0.205133,0.354667,0.727333,0.0778333,11.5062,0.033,0.00959913,5.35389
2.077,0.00594248,0.738117,0.000693055,0.0577333,0.201733,0.350667,0.724667,0.0766667,11.5087,0.0378333,0.00964005,5.34487
2.078,0.00596583,0.73569,0.000694623,0.058,0.197233,0.345333,0.722167,0.0725,11.5112,0.0355,0.00967701,5.33602
2.079,0.00601974,0.733231,0.000695444,0.0583333,0.193467,0.339333,0.7215,0.075,11.5137,0.0355,0.00975643,5.327
2.08,0.00603682,0.730789,0.000697612,0.0587667,0.189233,0.333333,0.718333,0.0741667,11.5161,0.0371667,0.00978564,5.31798
2.081,0.006025,0.728379,0.000687803,0.0581,0.185633,0.328,0.7175,0.0728333,11.5187,0.0381667,0.00981586,5.30905
2.082,0.00599767,0.726047,0.000678534,0.0574667,0.1822,0.321,0.7155,0.0706667,11.5211,0.037,0.00981344,5.3004
2.083,0.00598385,0.723768,0.00067054,0.057,0.1791,0.315667,0.713,0.0681667,11.5235,0.0346667,0.00981991,5.29192
2.084,0.00597461,0.721545,0.000668791,0.0570333,0.175167,0.309667,0.7105,0.0626667,11.5258,0.0373333,0.00980736,5.28363
2.085,0.00596191,0.71932,0.000656276,0.0562667,0.171967,0.303167,0.708,0.0646667,11.5281,0.0343333,0.00982453,5.27529
2.086,0.00592301,0.717226,0.000641649,0.0553,0.169467,0.296833,0.707,0.065,11.5304,0.0378333,0.00981911,5.2674
2.087,0.00585943,0.71523,0.000626138,0.0541667,0.167033,0.290167,0.704667,0.0611667,11.5328,0.0336667,0.00982361,5.25986
2.088,0.00577083,0.713375,0.000606846,0.0526,0.164333,0.2855,0.7035,0.0631667,11.5351,0.034,0.00979052,5.25286
2.089,0.00572362,0.711593,0.000596366,0.0517333,0.161067,0.281333,0.701167,0.058,11.5374,0.0335,0.00977271,5.24614
2.09,0.0057173,0.709857,0.000596241,0.0518333,0.157267,0.2755,0.699667,0.0558333,11.5395,0.0336667,0.00976096,5.2396
2.091,0.00572831,0.708105,0.000590409,0.0515333,0.1544,0.271833,0.696833,0.0545,11.5416,0.0355,0.00979864,5.23297
2.092,0.00564823,0.706435,0.000569316,0.0497667,0.1516,0.268333,0.697,0.0545,11.5437,0.0365,0.0097677,5.22665
2.093,0.00560831,0.704864,0.000560618,0.0491333,0.148733,0.265167,0.696333,0.0508333,11.5458,0.035,0.00973624,5.22071
2.094,0.0056009,0.703353,0.000555609,0.0488,0.1457,0.260833,0.696333,0.0518333,11.5479,0.0348333,0.00976277,5.21499
2.095,0.00564914,0.701846,0.000556834,0.049,0.142233,0.257167,0.695667,0.053,11.55,0.0355,0.00980638,5.20925
2.096,0.00561522,0.700338,0.000547103,0.0481667,0.139267,0.253167,0.693667,0.0493333,11.552,0.0328333,0.0098005,5.20351
2.097,0.00556157,0.699032,0.000541336,0.0477333,0.1367,0.2495,0.692667,0.0441667,11.5537,0.0363333,0.00977238,5.19855
2.098,0.00557622,0.69774,0.00053462,0.0471333,0.133633,0.246,0.690667,0.0445,11.5555,0.0355,0.0098178,5.19364
2.099,0.00559538,0.696459,0.000535806,0.0472667,0.130733,0.2425,0.690667,0.045,11.5573,0.031,0.00983078,5.18877
2.1,0.0056004,0.695187,0.000532897,0.0471,0.128133,0.240667,0.689,0.0448333,11.5591,0.0336667,0.00985466,5.18393
2.101,0.00564709,0.693924,0.000536059,0.0474333,0.125233,0.236167,0.6895,0.0458333,11.5609,0.0333333,0.00990506,5.17911
2.102,0.00562392,0.692674,0.000530017,0.0470333,0.122833,0.231833,0.6875,0.0441667,11.5626,0.0336667,0.00990859,5.17432
2.103,0.00556253,0.691477,0.000515412,0.0458333,0.120467,0.228667,0.6865,0.0416667,11.5643,0.0313333,0.00987217,5.16972
2.104,0.00553084,0.69034,0.000510035,0.0454333,0.118067,0.227333,0.685667,0.039,11.5658,0.0336667,0.00986826,5.16535
2.105,0.00550554,0.689241,0.00050284,0.0448333,0.116067,0.224667,0.684167,0.0375,11.5673,0.0343333,0.00986042,5.16113
2.106,0.00553219,0.688194,0.000495814,0.0442,0.113667,0.221333,0.682333,0.0433333,11.5689,0.0338333,0.00990946,5.15712
2.107,0.00550595,0.687182,0.000486986,0.0435,0.111567,0.219333,0.682167,0.0408333,11.5706,0.0346667,0.00990758,5.15324
2.108,0.00544828,0.686191,0.000477217,0.0427333,0.109233,0.214833,0.681167,0.04,11.5722,0.035,0.00986064,5.14945
2.109,0.00543136,0.685267,0.000472657,0.0423667,0.1067,0.211333,0.680167,0.037,11.5737,0.037,0.00986767,5.1459
2.11,0.00538757,0.6844,0.000459668,0.0413333,0.104833,0.209667,0.680667,0.0363333,11.5753,0.0373333,0.00984879,5.14257
2.111,0.00532424,0.683607,0.000444899,0.0401,0.103033,0.206667,0.6795,0.0373333,11.5767,0.036,0.00981826,5.13953
2.112,0.00528969,0.682893,0.000433638,0.0391333,0.1016,0.204833,0.678333,0.0361667,11.5782,0.0305,0.00980488,5.1368
2.113,0.00522448,0.682256,0.000425091,0.0384,0.1001,0.203333,0.677333,0.0328333,11.5796,0.0356667,0.00975866,5.13437
2.114,0.00515486,0.681651,0.000410553,0.0371,0.0985,0.201,0.676833,0.0321667,11.581,0.0306667,0.00970452,5.13208
2.115,0.00510126,0.68112,0.000399701,0.0361667,0.0972333,0.199833,0.676,0.0311667,11.5824,0.033,0.00967745,5.13008
2.116,0.00506939,0.680631,0.000390085,0.0353,0.0954,0.198667,0.675667,0.0318333,11.5837,0.0306667,0.00965553,5.12827
2.117,0.00504092,0.680213,0.000382237,0.0346,0.0937,0.196167,0.675333,0.0331667,11.585,0.0305,0.00963545,5.12674
2.118,0.00499996,0.679821,0.000375348,0.0339667,0.0919667,0.194833,0.675,0.0308333,11.5863,0.0301667,0.00959875,5.12531
2.119,0.00497805,0.679468,0.0003678,0.0333,0.0901667,0.194333,0.6765,0.032,11.5877,0.0331667,0.00958175,5.12405
2.12,0.00494323,0.679161,0.00036464,0.033,0.0882,0.193,0.676333,0.029,11.589,0.0335,0.00956236,5.12296
2.121,0.00499233,0.678832,0.000366064,0.0331,0.0859333,0.191833,0.674333,0.0311667,11.5904,0.0286667,0.00959748,5.12178
2.122,0.0049994,0.678462,0.000367148,0.0332,0.0837667,0.191167,0.673667,0.031,11.5918,0.0301667,0.00961206,5.12043
2.123,0.00496917,0.67811,0.00036568,0.0330667,0.0820333,0.188833,0.673333,0.0271667,11.5929,0.0283333,0.00956317,5.11913
2.124,0.00493375,0.677779,0.000358738,0.0324667,0.0802333,0.187333,0.6735,0.0268333,11.594,0.0295,0.00953516,5.11793
2.125,0.00490716,0.677516,0.000348399,0.0316,0.079,0.186833,0.672833,0.0286667,11.5952,0.0285,0.00952311,5.11698
2.126,0.00489016,0.677275,0.000348729,0.0315667,0.0775,0.1865,0.672167,0.025,11.5963,0.0316667,0.00952115,5.11613
2.127,0.00486566,0.67705,0.000341373,0.0309,0.0759333,0.186667,0.669167,0.0251667,11.5974,0.0301667,0.00950613,5.11534
2.128,0.00482213,0.676886,0.000332814,0.0301333,0.0747667,0.185667,0.6685,0.0235,11.5985,0.0328333,0.00947301,5.11479
2.129,0.00478019,0.676772,0.000325357,0.0294667,0.0733333,0.1845,0.669,0.0241667,11.5995,0.0308333,0.00943154,5.11443
2.13,0.0047339,0.676696,0.00031533,0.0285667,0.0721667,0.185,0.668167,0.0241667,11.6005,0.0316667,0.00939829,5.11424
2.131,0.00469453,0.676677,0.000304344,0.0276,0.0712333,0.1845,0.668333,0.0246667,11.6015,0.031,0.00936918,5.11426
2.132,0.00465239,0.676716,0.000299211,0.0271333,0.0704,0.185167,0.667167,0.0231667,11.6025,0.0305,0.00932145,5.11452
2.133,0.00462433,0.67676,0.00029768,0.0269667,0.0688333,0.184333,0.668833,0.023,11.6034,0.0308333,0.00929277,5.1148
2.134,0.00462639,0.676811,0.000292068,0.0264333,0.0674667,0.183833,0.669667,0.0236667,11.6044,0.0276667,0.00930183,5.11511
2.135,0.00455629,0.676897,0.000283698,0.0256667,0.0662667,0.182,0.668167,0.0226667,11.6052,0.032,0.00923724,5.11556
2.136,0.00450711,0.677054,0.000277465,0.0251333,0.0653667,0.181,0.6675,0.0213333,11.6061,0.0265,0.00918575,5.1163
2.137,0.00450031,0.67722,0.000272192,0.0247,0.0641333,0.181,0.666,0.0228333,11.6069,0.028,0.00916647,5.11706
2.138,0.00443563,0.677436,0.000264295,0.0239667,0.0631333,0.180667,0.665667,0.0205,11.6078,0.0286667,0.00911123,5.11802
2.139,0.00440613,0.677703,0.000253206,0.0229333,0.0622667,0.181,0.664333,0.0218333,11.6087,0.0266667,0.00907389,5.11919
2.14,0.00440889,0.677978,0.000250151,0.0226667,0.0616667,0.180667,0.664333,0.0233333,11.6097,0.0271667,0.0090768,5.12039
2.141,0.00434465,0.678276,0.000245391,0.0222333,0.0610667,0.180833,0.6665,0.022,11.6104,0.0305,0.00900787,5.12167
2.142,0.00426947,0.678644,0.000238046,0.0215,0.0602,0.178167,0.666,0.0198333,11.6113,0.0251667,0.00894193,5.12325
2.143,0.00425346,0.679002,0.000235654,0.0212333,0.0595667,0.177667,0.664833,0.019,11.612,0.0295,0.00893342,5.12479
2.144,0.00421483,0.679374,0.000231558,0.0208667,0.0589,0.177667,0.664167,0.0183333,11.6126,0.0213333,0.00889772,5.12637
2.145,0.0042042,0.679788,0.000230892,0.0207667,0.0582667,0.177333,0.661833,0.018,11.6134,0.0248333,0.00888361,5.12812
2.146,0.00417668,0.680176,0.000222143,0.0199667,0.0577667,0.1785,0.662667,0.018,11.614,0.0233333,0.00885941,5.12976
2.147,0.00414742,0.680608,0.000220076,0.0197667,0.0571,0.178167,0.662833,0.018,11.6148,0.0261667,0.00882832,5.13157
2.148,0.00410472,0.681087,0.000209404,0.0187667,0.0565667,0.178833,0.662667,0.0191667,11.6156,0.0246667,0.00878794,5.13358
2.149,0.00404863,0.681592,0.000204627,0.0183,0.0559333,0.177667,0.663333,0.0168333,11.6162,0.0286667,0.00872954,5.13569
2.15,0.00402653,0.682148,0.000204236,0.0182,0.0552667,0.179167,0.666,0.0171667,11.6169,0.0273333,0.00869256,5.13801
2.151,0.00397838,0.682668,0.000197477,0.0175667,0.0547,0.178167,0.665167,0.0165,11.6175,0.0243333,0.00864074,5.14017
2.152,0.00395743,0.683206,0.000192244,0.0170667,0.0538667,0.178,0.665833,0.0173333,11.6181,0.0236667,0.00861886,5.14241
2.153,0.00389864,0.68382,0.000187413,0.0166,0.0531,0.1785,0.665833,0.0155,11.6187,0.02,0.00855375,5.14496
2.154,0.00386862,0.684482,0.000181725,0.0160333,0.0526,0.179,0.667667,0.016,11.6193,0.027,0.00851024,5.1477
2.155,0.00383728,0.685088,0.000181253,0.0159667,0.0518667,0.179167,0.666,0.015,11.6198,0.0281667,0.00845521,5.15021
2.156,0.00379305,0.685758,0.000171756,0.0151333,0.0515,0.179167,0.666167,0.0146667,11.6203,0.0248333,0.00840139,5.15297
2.157,0.00374287,0.686473,0.000169301,0.0149,0.0510333,0.179,0.6685,0.0148333,11.6208,0.0265,0.00833979,5.15591
2.158,0.00375966,0.687204,0.000168815,0.0148,0.0502667,0.179833,0.668667,0.016,11.6214,0.0233333,0.00834304,5.1589
2.159,0.00372753,0.687884,0.000167909,0.0147,0.0499333,0.179667,0.669,0.015,11.6219,0.0211667,0.00831208,5.16168
2.16,0.00370188,0.688615,0.000167529,0.0146,0.0494333,0.1795,0.668833,0.0133333,11.6224,0.0238333,0.00827837,5.16465
2.161,0.0036392,0.689373,0.000158722,0.0138,0.0489333,0.180167,0.668833,0.0138333,11.6228,0.0231667,0.00821336,5.16774
2.162,0.00362028,0.6902,0.000153338,0.0133333,0.0486,0.180167,0.669833,0.0136667,11.6233,0.0241667,0.00818368,5.17109
2.163,0.00359544,0.691008,0.000152359,0.0132333,0.0479,0.181167,0.6705,0.0143333,11.6238,0.0218333,0.00813436,5.17436
2.164,0.00355193,0.691792,0.00014669,0.0127333,0.0473667,0.181167,0.670167,0.013,11.6242,0.0223333,0.00807428,5.17752
2.165,0.0034768,0.692598,0.000144513,0.0125333,0.0473667,0.180833,0.670167,0.0105,11.6245,0.0205,0.0079969,5.18075
2.166,0.00342864,0.693389,0.000144722,0.0125,0.0468333,0.181833,0.670833,0.009,11.6245,0.0205,0.00793661,5.18392
2.167,0.00337814,0.694316,0.000135942,0.0117333,0.0464667,0.1815,0.671,0.00883333,11.6246,0.0193333,0.00786395,5.18763
2.168,0.0033483,0.695187,0.000136061,0.0117,0.0458333,0.183833,0.671333,0.00883333,11.6246,0.0205,0.00782428,5.19111
2.169,0.00333808,0.696041,0.000139164,0.0119333,0.0453333,0.185333,0.672167,0.00833333,11.6245,0.02,0.00779051,5.19451
2.17,0.00333907,0.696846,0.000140511,0.0120333,0.0448,0.186,0.674167,0.00833333,11.6245,0.0206667,0.00777233,5.19771
2.171,0.00335863,0.697713,0.000140525,0.0120333,0.0443667,0.187167,0.675833,0.00966667,11.6245,0.0205,0.00776836,5.20114
2.172,0.0033033,0.698535,0.000137434,0.0117667,0.0441333,0.189167,0.676667,0.00766667,11.6246,0.0201667,0.00771176,5.20438
2.173,0.00329821,0.699448,0.000135216,0.0115667,0.0439333,0.190667,0.677833,0.009,11.6246,0.022,0.00768095,5.20798
2.174,0.00324293,0.700335,0.000134369,0.0115,0.0436333,0.190667,0.6785,0.00716667,11.6244,0.0243333,0.00762472,5.21146
2.175,0.00324118,0.701175,0.000132228,0.0113,0.0431333,0.192167,0.679667,0.0085,11.6244,0.0243333,0.00759947,5.21474
2.176,0.00322364,0.702059,0.000131002,0.0111667,0.0427667,0.194333,0.681167,0.00783333,11.6244,0.0231667,0.00756805,5.2182
2.177,0.00319343,0.702933,0.000129549,0.0110333,0.0423333,0.196333,0.683333,0.00783333,11.6243,0.0203333,0.00752174,5.22162
2.178,0.00314271,0.703792,0.000124687,0.0106333,0.0422333,0.1985,0.684667,0.0065,11.6242,0.0186667,0.00745637,5.22497
2.179,0.00310834,0.704701,0.00012665,0.0107667,0.0418,0.201,0.686667,0.00616667,11.6239,0.0206667,0.00740954,5.2285
2.18,0.00307436,0.705562,0.000125298,0.0106333,0.0414,0.202833,0.688333,0.00533333,11.6236,0.0183333,0.00736288,5.23186
2.181,0.00306578,0.706536,0.000123155,0.0104667,0.0412,0.204167,0.689833,0.00616667,11.6232,0.0195,0.00732414,5.23564
2.182,0.00301238,0.707437,0.000119436,0.0101333,0.0412,0.206167,0.691667,0.00483333,11.6228,0.0185,0.00726227,5.23913
2.183,0.00297728,0.70842,0.000115091,0.00973333,0.0411,0.211,0.694,0.00483333,11.6223,0.0166667,0.0072105,5.24294
2.184,0.00291753,0.709441,0.000110625,0.00933333,0.0410333,0.213667,0.695333,0.004,11.6218,0.0146667,0.0071479,5.24689
2.185,0.00289785,0.710383,0.000110225,0.00926667,0.0407667,0.215167,0.697167,0.00416667,11.6212,0.0196667,0.00711149,5.25053
2.186,0.0028659,0.711347,0.000109175,0.00913333,0.0405,0.2175,0.699833,0.00416667,11.6206,0.0186667,0.00706396,5.25426
2.187,0.00286247,0.712364,0.000107653,0.00896667,0.0403667,0.218167,0.702,0.00416667,11.62,0.02,0.00704484,5.25819
2.188,0.00281138,0.713307,0.000107312,0.00893333,0.0401333,0.221,0.703167,0.00333333,11.6194,0.018,0.0069857,5.26183
2.189,0.00278837,0.714242,0.00010912,0.00903333,0.0399333,0.225,0.705,0.00266667,11.6187,0.0161667,0.00695469,5.26543
2.19,0.00274575,0.71523,0.000106043,0.00876667,0.0398667,0.228333,0.706667,0.00216667,11.6177,0.0171667,0.00689262,5.26923
2.191,0.00268969,0.716273,0.000104462,0.00863333,0.0397667,0.2335,0.707833,0.00133333,11.6166,0.0158333,0.00682362,5.27324
2.192,0.00265755,0.717253,0.000103346,0.00853333,0.0396,0.236833,0.708333,0.00116667,11.6154,0.015,0.006763,5.277
2.193,0.00261732,0.718244,0.000104306,0.0086,0.0394,0.2415,0.709167,0.000666667,11.6142,0.0155,0.00670711,5.28079
2.194,0.00261505,0.719248,0.000102954,0.00846667,0.0391333,0.2455,0.7105,0.001,11.6129,0.0153333,0.00667031,5.28463
2.195,0.00261887,0.720186,0.000106359,0.00873333,0.0387667,0.249833,0.711167,0.0015,11.6117,0.017,0.00664952,5.2882
2.196,0.00260414,0.721104,0.000107062,0.00876667,0.0386333,0.253,0.711833,0.000833333,11.6105,0.0145,0.00662502,5.2917
2.197,0.00257407,0.722031,0.000104256,0.00853333,0.0385333,0.259167,0.713167,0.000833333,11.6092,0.0183333,0.00657432,5.29523
2.198,0.00254181,0.723038,0.000101665,0.0083,0.0383667,0.265333,0.714333,0.000666667,11.6078,0.015,0.0065268,5.29905
2.199,0.00250764,0.72412,0.000100122,0.00816667,0.0381667,0.2725,0.715333,0.0005,11.6062,0.0158333,0.00647598,5.30316
2.2,0.00247699,0.72515,0.00010022,0.00816667,0.0381333,0.278,0.716833,0.000333333,11.6047,0.0143333,0.00642674,5.30705
2.201,0.00246259,0.726098,0.000100189,0.00816667,0.0379667,0.284167,0.718333,0.000333333,11.6032,0.0138333,0.00639193,5.31063
2.202,0.00243435,0.727079,9.70796e-05,0.0079,0.0382,0.290167,0.719167,0.000333333,11.6016,0.0181667,0.00634608,5.31433
2.203,0.00240402,0.72817,9.83187e-05,0.008,0.038,0.297333,0.720667,0.000166667,11.5999,0.0183333,0.00629575,5.31843
2.204,0.00237703,0.72917,9.50412e-05,0.00773333,0.0379333,0.3055,0.721833,0.000166667,11.5982,0.0151667,0.00624739,5.32218
2.205,0.0023491,0.730189,9.25038e-05,0.0075,0.0378,0.314167,0.722667,0.000166667,11.5965,0.0108333,0.00620224,5.32601
2.206,0.00233759,0.73121,9.37861e-05,0.0076,0.0378333,0.320833,0.724667,0.000166667,11.5948,0.0133333,0.00616629,5.32984
2.207,0.00231873,0.732293,9.0757e-05,0.00736667,0.0377333,0.328833,0.725667,0.000333333,11.5929,0.0136667,0.00611976,5.33389
2.208,0.00230174,0.733414,9.29566e-05,0.00753333,0.0374333,0.336667,0.727,0.000166667,11.5909,0.0153333,0.00607572,5.33808
2.209,0.00228134,0.734422,9.44369e-05,0.00763333,0.0371333,0.345167,0.727833,0,11.589,0.0133333,0.00603659,5.34184
2.21,0.00227584,0.735382,9.77008e-05,0.00786667,0.0369333,0.354833,0.728667,0,11.5871,0.0158333,0.00601179,5.34541
2.211,0.00227745,0.736382,0.000100397,0.00806667,0.0367333,0.365,0.7295,0,11.5851,0.0138333,0.00599437,5.34913
2.212,0.00225092,0.737329,9.73168e-05,0.00783333,0.0367,0.372333,0.729833,0,11.5831,0.0148333,0.00594814,5.35265
2.213,0.00223166,0.738335,9.73287e-05,0.00783333,0.0365333,0.380833,0.7305,0,11.581,0.0116667,0.00590887,5.35638
2.214,0.00221908,0.739273,9.75219e-05,0.00783333,0.0365333,0.391167,0.730667,0,11.5789,0.0161667,0.00588238,5.35985
2.215,0.00217185,0.740256,9.13715e-05,0.00733333,0.0364,0.403833,0.7315,0,11.5768,0.0151667,0.00582338,5.36348
2.216,0.0021738,0.74124,9.46934e-05,0.0076,0.0362,0.413833,0.731833,0,11.5747,0.0143333,0.00579672,5.36711
2.217,0.00215472,0.742213,9.32567e-05,0.00746667,0.0362,0.424,0.732333,0,11.5725,0.0118333,0.00576248,5.3707
2.218,0.00216113,0.743148,9.79303e-05,0.0078,0.0362333,0.435167,0.733167,0,11.5703,0.0148333,0.00575678,5.37415
2.219,0.00214527,0.744092,9.72547e-05,0.00773333,0.0362,0.445,0.7335,0,11.568,0.0148333,0.00572112,5.37763
2.22,0.00212177,0.745017,9.51224e-05,0.00756667,0.0363,0.453667,0.734,0,11.5658,0.0141667,0.00567644,5.38102
